0.65932,0.65617
0.66437,0.66114
0.66945,0.66613
0.67451,0.67110
0.67954,0.67605
0.68433,0.68076
0.68938,0.68572
0.69443,0.69069
0.69944,0.69562
0.70462,0.70071
0.70951,0.70553
0.71453,0.71046
0.71948,0.71532
0.72365,0.71942
0.72866,0.72434
0.73377,0.72937
0.73876,0.73427
0.74393,0.73935
0.74888,0.74420
0.75396,0.74919
0.75897,0.75411
0.76387,0.75893
0.76887,0.76384
0.77401,0.76888
0.77912,0.77390
0.78420,0.77888
0.78911,0.78370
0.79418,0.78868
0.79937,0.79377
0.80430,0.79859
0.80921,0.80340
0.81427,0.80837
0.81931,0.81331
0.82425,0.81816
0.82930,0.82311
0.83434,0.82806
0.83917,0.83280
0.84426,0.83780
0.84937,0.84282
0.85452,0.84788
0.85957,0.85284
0.86459,0.85777
0.86967,0.86276
0.87477,0.86777
0.87980,0.87272
0.88459,0.87743
0.88963,0.88239
0.89457,0.88725
0.89946,0.89206
0.90458,0.89710
0.90967,0.90212
0.91469,0.90706
0.91984,0.91214
0.92495,0.91718
0.92982,0.92199
0.93481,0.92691
0.93983,0.93186
0.94481,0.93677
0.94985,0.94174
0.95372,0.94556
0.95869,0.95045
0.96388,0.95557
0.96887,0.96049
0.97369,0.96525
0.97883,0.97031
0.98388,0.97530
0.98898,0.98033
0.99386,0.98515
0.99895,0.99016
1.00389,0.99503
1.00897,1.00004
1.01378,1.00477
1.01876,1.00969
1.02369,1.01454
1.02872,1.01950
1.03362,1.02432
1.03858,1.02921
1.04361,1.03417
1.04858,1.03906
1.05260,1.04301
1.05775,1.04809
1.06260,1.05286
1.06754,1.05771
1.07254,1.06263
1.07754,1.06755
1.08268,1.07259
1.08765,1.07747
1.09163,1.08138
1.09654,1.08620
1.10165,1.09122
1.10667,1.09614
1.11175,1.10114
1.11670,1.10600
1.12182,1.11103
1.12681,1.11593
1.13169,1.12072
1.13660,1.12554
1.14148,1.13033
1.14639,1.13516
1.15135,1.14002
1.16431,1.14369
1.16609,1.14547
1.17269,1.14738
1.17570,1.15036
1.17853,1.15114
1.18438,1.15667
1.19496,1.15949
1.19879,1.16321
1.21188,1.16679
1.21391,1.16877
1.21371,1.16872
1.21757,1.17250
1.22335,1.17477
1.22524,1.17706
1.23817,1.18222
1.24365,1.18855
1.25932,1.19440
1.26684,1.20333
1.26442,1.20239
1.26877,1.20777
1.27942,1.21215
1.28237,1.21569
1.27991,1.21473
1.28086,1.21585
1.28761,1.21845
1.29019,1.22159
1.29750,1.22462
1.30599,1.23515
1.31512,1.23878
1.32272,1.24810
1.32896,1.25056
1.32938,1.25106
1.34182,1.25579
1.34936,1.26449
1.36274,1.26946
1.36779,1.27510
1.37401,1.27718
1.37437,1.27755
1.37885,1.27895
1.38563,1.28600
1.38503,1.28582
1.38553,1.28632
1.38965,1.28758
1.39692,1.29505
1.40360,1.29703
1.40191,1.29533
1.40922,1.29735
1.41882,1.30680
1.42991,1.30996
1.43610,1.31626
1.44181,1.31791
1.44193,1.31803
1.44466,1.31882
1.45230,1.32623
1.46328,1.32939
1.47261,1.33882
1.48643,1.34281
1.49123,1.34747
1.50163,1.35149
1.50052,1.35017
1.50453,1.35164
1.50781,1.35475
1.51343,1.35620
1.51515,1.35782
1.52000,1.35903
1.52418,1.36279
1.53930,1.36640
1.54128,1.36822
1.55867,1.37252
1.56621,1.37955
1.57393,1.38169
1.57836,1.38595
1.57624,1.38539
1.58227,1.39109
1.59044,1.39340
1.59725,1.39529
1.60272,1.39678
1.60930,1.39855
1.61604,1.40034
1.62291,1.40212
1.62970,1.40386
1.63648,1.40556
1.64299,1.40717
1.65001,1.40887
1.65545,1.41017
1.66228,1.41177
1.66918,1.41335
1.67445,1.41454
1.68119,1.41604
1.68668,1.41724
1.69342,1.41868
1.70024,1.42010
1.70693,1.42147
1.71371,1.42283
1.72078,1.42421
1.72793,1.42557
1.73485,1.42686
1.74170,1.42810
1.74864,1.42932
1.75542,1.43049
1.76209,1.43161
1.76915,1.43276
1.77606,1.43386
1.78152,1.43470
1.78858,1.43577
1.79571,1.43681
1.80294,1.43784
1.80978,1.43878
1.81682,1.43972
1.82394,1.44063
1.83092,1.44150
1.83781,1.44233
1.84474,1.44313
1.85179,1.44391
1.85889,1.44467
1.86575,1.44537
1.87299,1.44608
1.87999,1.44673
1.88684,1.44733
1.89388,1.44793
1.90100,1.44849
1.90808,1.44902
1.91515,1.44953
1.92229,1.45000
1.92928,1.45043
1.93634,1.45083
1.94329,1.45119
1.95010,1.45151
1.95705,1.45181
1.96432,1.45209
1.96985,1.45228
1.97690,1.45250
1.98403,1.45268
1.99095,1.45283
1.99773,1.45295
2.00448,1.45304
2.01145,1.45310
2.01831,1.45314
2.02529,1.45314
2.03200,1.45311
2.03915,1.45305
2.04617,1.45296
2.05306,1.45285
2.06000,1.45270
2.06550,1.45256
2.07263,1.45236
2.07808,1.45218
2.08519,1.45191
2.09242,1.45161
2.09964,1.45128
2.10653,1.45093
2.11364,1.45053
2.12048,1.45012
2.12748,1.44966
2.13429,1.44919
2.14150,1.44866
2.14863,1.44810
2.15531,1.44755
2.16219,1.44696
2.16778,1.44645
2.17476,1.44579
2.18162,1.44511
2.18861,1.44438
2.19545,1.44363
2.20240,1.44285
2.20951,1.44201
2.21626,1.44118
2.22313,1.44031
2.23008,1.43939
2.23562,1.43864
2.24242,1.43768
2.24931,1.43669
2.25639,1.43562
2.26328,1.43456
2.27042,1.43343
2.27752,1.43227
2.28432,1.43112
2.28999,1.43015
2.29683,1.42894
2.30399,1.42765
2.31056,1.42642
2.31729,1.42515
2.32263,1.42411
2.32807,1.42304
2.33481,1.42167
2.34168,1.42025
2.34872,1.41876
2.35568,1.41725
2.36237,1.41578
2.36917,1.41424
2.37469,1.41298
2.38154,1.41138
2.38862,1.40969
2.39547,1.40802
2.40093,1.40667
2.40778,1.40494
2.41467,1.40318
2.42160,1.40136
2.42835,1.39957
2.43529,1.39768
2.44212,1.39579
2.44893,1.39388
2.45545,1.39201
2.46228,1.39002
2.46884,1.38808
2.47549,1.38609
2.48213,1.38406
2.48860,1.38205
2.49521,1.37997
2.50189,1.37784
2.50834,1.37576
2.51491,1.37359
2.52173,1.37132
2.52827,1.36910
2.53487,1.36684
2.53997,1.36507
2.54646,1.36279
2.55279,1.36053
2.55956,1.35807
2.56609,1.35568
2.57250,1.35330
2.57932,1.35073
2.58597,1.34820
2.59265,1.34561
2.59929,1.34301
2.60585,1.34041
2.61218,1.33786
2.61845,1.33532
2.62502,1.33262
2.63164,1.32986
2.63809,1.32713
2.64469,1.32431
2.65121,1.32149
2.65755,1.31870
2.66394,1.31586
2.67037,1.31298
2.67673,1.31009
2.68289,1.30725
2.68790,1.30493
2.69433,1.30191
2.69937,1.29951
2.70575,1.29645
2.71205,1.29339
2.71838,1.29028
2.72455,1.28722
2.73087,1.28405
2.73704,1.28092
2.74306,1.27783
2.74940,1.27455
2.75553,1.27134
2.76176,1.26805
2.76802,1.26470
2.77399,1.26148
2.78003,1.25818
2.78634,1.25471
2.79240,1.25133
2.79863,1.24783
2.80489,1.24427
2.81100,1.24076
2.81705,1.23725
2.82302,1.23374
2.82900,1.23019
2.83514,1.22651
2.84116,1.22287
2.84708,1.21925
2.85312,1.21552
2.85927,1.21169
2.86525,1.20793
2.87138,1.20403
2.87727,1.20026
2.88308,1.19649
2.88900,1.19262
2.89495,1.18870
2.89974,1.18551
2.90544,1.18168
2.91115,1.17782
2.91693,1.17387
2.92291,1.16974
2.92888,1.16558
2.93463,1.16153
2.93918,1.15830
2.94481,1.15427
2.95059,1.15008
2.95614,1.14604
2.96162,1.14200
2.96702,1.13799
2.97269,1.13373
2.97832,1.12948
2.98390,1.12521
2.98962,1.12080
2.99517,1.11648
3.00054,1.11226
3.00615,1.10782
3.01169,1.10339
3.01592,1.09999
3.02146,1.09548
3.02687,1.09105
3.03216,1.08667
3.03755,1.08217
3.04294,1.07764
3.04815,1.07321
3.05231,1.06966
3.05751,1.06517
3.06282,1.06055
3.06819,1.05583
3.07334,1.05126
3.07863,1.04652
3.08379,1.04185
3.08894,1.03715
3.09426,1.03225
3.09953,1.02735
3.10453,1.02267
3.10949,1.01798
3.11465,1.01305
3.11974,1.00816
3.12380,1.00421
3.12882,0.99930
3.13364,0.99454
3.13845,0.98975
3.14348,0.98469
3.14832,0.97980
3.15332,0.97468
3.15813,0.96971
3.16193,0.96577
3.16671,0.96075
3.17161,0.95557
3.17646,0.95040
3.18113,0.94536
3.18605,0.94001
3.19084,0.93476
3.19562,0.92947
3.20050,0.92402
3.20508,0.91885
3.20963,0.91370
3.21420,0.90846
3.21888,0.90307
3.22338,0.89783
3.22805,0.89234
3.23258,0.88697
3.23705,0.88162
3.24172,0.87599
3.24619,0.87054
3.25057,0.86515
3.25515,0.85946
3.25963,0.85384
3.26411,0.84817
3.26846,0.84260
3.27273,0.83710
3.27696,0.83160
3.28139,0.82578
3.28566,0.82012
3.28982,0.81456
3.29402,0.80888
3.29818,0.80320
3.30226,0.79756
3.30637,0.79184
3.31033,0.78628
3.31445,0.78042
3.31851,0.77459
3.32248,0.76885
3.32635,0.76320
3.33031,0.75738
3.33412,0.75171
3.33798,0.74592
3.34180,0.74013
3.34573,0.73413
3.34964,0.72809
3.35343,0.72219
3.35711,0.71639
3.36078,0.71056
3.36452,0.70458
3.36831,0.69843
3.37210,0.69223
3.37502,0.68740
3.37868,0.68129
3.38235,0.67509
3.38597,0.66892
3.38947,0.66289
3.39305,0.65666
3.39658,0.65044
3.39997,0.64441
3.40337,0.63831
3.40685,0.63200
3.40948,0.62718
3.41284,0.62094
3.41611,0.61483
3.41940,0.60861
3.42260,0.60250
3.42572,0.59648
3.42889,0.59029
3.43214,0.58390
3.43524,0.57773
3.43830,0.57159
3.44136,0.56536
3.44448,0.55896
3.44742,0.55283
3.44987,0.54769
3.45288,0.54132
3.45577,0.53513
3.45866,0.52889
3.46160,0.52244
3.46457,0.51583
3.46735,0.50960
3.47012,0.50331
3.47294,0.49683
3.47574,0.49030
3.47840,0.48404
3.48111,0.47760
3.48324,0.47247
3.48592,0.46594
3.48848,0.45961
3.49108,0.45313
3.49366,0.44660
3.49621,0.44006
3.49877,0.43340
3.50119,0.42705
3.50360,0.42060
3.50609,0.41388
3.50852,0.40723
3.51089,0.40066
3.51319,0.39419
3.51557,0.38742
3.51791,0.38067
3.52018,0.37401
3.52243,0.36734
3.52470,0.36048
3.52690,0.35372
3.52908,0.34694
3.53111,0.34053
3.53316,0.33395
3.53522,0.32724
3.53721,0.32066
3.53914,0.31417
3.54107,0.30762
3.54264,0.30219
3.54462,0.29522
3.54651,0.28846
3.54843,0.28146
3.54985,0.27622
3.55163,0.26955
3.55340,0.26276
3.55517,0.25588
3.55688,0.24907
3.55853,0.24239
3.56013,0.23581
3.56174,0.22909
3.56333,0.22229
3.56496,0.21522
3.56647,0.20849
3.56798,0.20166
3.56949,0.19466
3.57095,0.18776
3.57239,0.18074
3.57382,0.17362
3.57515,0.16691
3.57621,0.16141
3.57725,0.15598
3.57855,0.14896
3.57958,0.14328
3.58078,0.13651
3.58198,0.12956
3.58318,0.12237
3.58432,0.11542
3.58539,0.10869
3.58642,0.10199
3.58744,0.09526
3.58844,0.08839
3.58942,0.08141
3.59035,0.07460
3.59124,0.06780
3.59212,0.06093
3.59297,0.05399
3.59380,0.04704
3.59460,0.04015
3.59536,0.03327
3.59610,0.02640
3.59681,0.01952
3.59749,0.01266
3.59816,0.00559
3.59866,0.00016
3.59926,-0.00666
3.59981,-0.01336
3.60038,-0.02055
3.60089,-0.02746
3.60139,-0.03446
3.60185,-0.04152
3.60228,-0.04856
3.60266,-0.05526
3.60296,-0.06075
3.60329,-0.06740
3.60361,-0.07436
3.60390,-0.08144
3.60416,-0.08859
3.60438,-0.09542
3.60458,-0.10234
3.60474,-0.10916
3.60488,-0.11632
3.60498,-0.12326
3.60505,-0.13021
3.60509,-0.13584
3.60510,-0.14314
3.60508,-0.15013
3.60503,-0.15726
3.60494,-0.16439
3.60485,-0.17012
3.60471,-0.17718
3.60454,-0.18391
3.60434,-0.19092
3.60411,-0.19793
3.60384,-0.20517
3.60354,-0.21235
3.60321,-0.21937
3.60671,-0.22650
3.60976,-0.23271
3.61279,-0.23890
3.61590,-0.24525
3.61898,-0.25153
3.62212,-0.25793
3.62532,-0.26445
3.62836,-0.27064
3.63144,-0.27693
3.63450,-0.28317
3.63750,-0.28929
3.64052,-0.29544
3.64369,-0.30192
3.64686,-0.30838
3.64989,-0.31458
3.65297,-0.32086
3.65603,-0.32713
3.65911,-0.33340
3.66219,-0.33969
3.66525,-0.34595
3.66825,-0.35206
3.67135,-0.35838
3.67447,-0.36474
3.67763,-0.37118
3.68072,-0.37747
3.68387,-0.38388
3.68689,-0.39004
3.69001,-0.39638
3.69310,-0.40268
3.69628,-0.40915
3.69938,-0.41545
3.70243,-0.42167
3.70548,-0.42787
3.70870,-0.43443
3.71182,-0.44080
3.71435,-0.44597
3.71744,-0.45226
3.72043,-0.45835
3.72359,-0.46480
3.72666,-0.47106
3.72969,-0.47723
3.73271,-0.48340
3.73574,-0.48958
3.73895,-0.49614
3.74211,-0.50259
3.74526,-0.50902
3.74825,-0.51512
3.75141,-0.52157
3.75383,-0.52650
3.75682,-0.53261
3.75988,-0.53887
3.76292,-0.54509
3.76610,-0.55160
3.76864,-0.55679
3.77182,-0.56328
3.77492,-0.56963
3.77805,-0.57603
3.78114,-0.58236
3.78424,-0.58870
3.78723,-0.59482
3.79031,-0.60113
3.79351,-0.60766
3.79666,-0.61411
3.79970,-0.62032
3.80273,-0.62651
3.80571,-0.63260
3.80881,-0.63893
3.81188,-0.64519
3.81429,-0.65012
3.81740,-0.65644
3.82044,-0.66264
3.82356,-0.66899
3.82671,-0.67541
3.82978,-0.68168
3.83288,-0.68801
3.83599,-0.69434
3.83919,-0.70087
3.84231,-0.70725
3.84529,-0.71335
3.84843,-0.71978
3.85156,-0.72617
3.85459,-0.73236
3.85766,-0.73863
3.86076,-0.74496
3.86375,-0.75106
3.86678,-0.75726
3.86988,-0.76358
3.87289,-0.76972
3.87601,-0.77610
3.87913,-0.78245
3.88223,-0.78877
3.88520,-0.79483
3.88832,-0.80119
3.89137,-0.80742
3.89445,-0.81371
3.89766,-0.82023
3.90074,-0.82650
3.90372,-0.83257
3.90683,-0.83892
3.90988,-0.84513
3.91302,-0.85152
3.91605,-0.85769
3.91921,-0.86414
3.92240,-0.87064
3.92541,-0.87677
3.92849,-0.88303
3.93159,-0.88935
3.93460,-0.89549
3.93760,-0.90163
3.94072,-0.90797
3.94372,-0.91409
3.94683,-0.92042
3.94724,-0.92070
3.95127,-0.92897
3.95742,-0.93320
3.95800,-0.93433
3.96124,-0.94061
3.97047,-0.94675
3.97253,-0.95068
3.97313,-0.95108
3.97828,-0.95891
3.98226,-0.96498
3.98624,-0.97104
3.99014,-0.97697
3.99407,-0.98295
3.99809,-0.98905
4.00192,-0.99489
4.00579,-1.00077
4.00963,-1.00661
4.01339,-1.01235
4.01728,-1.01826
4.02042,-1.02304
4.02433,-1.02899
4.02442,-1.02904
4.03286,-1.04197
4.04024,-1.04608
4.04581,-1.05511
4.05613,-1.06078
4.05905,-1.06517
4.06726,-1.06924
4.06810,-1.07042
4.07579,-1.07404
4.07867,-1.07795
4.08446,-1.08062
4.09285,-1.09210
4.09825,-1.09468
4.10081,-1.09830
4.10989,-1.10267
4.11419,-1.10874
4.12038,-1.11157
4.12511,-1.11775
4.13063,-1.12019
4.13370,-1.12333
4.13855,-1.12828
4.14357,-1.13342
4.14847,-1.13844
4.15333,-1.14341
4.15821,-1.14840
4.16310,-1.15340
4.16800,-1.15841
4.17291,-1.16344
4.17793,-1.16856
4.18430,-1.17116
4.18727,-1.17464
4.19161,-1.17630
4.19765,-1.18328
4.20439,-1.18587
4.20910,-1.19125
4.21662,-1.19405
4.22126,-1.19957
4.22556,-1.20134
4.23220,-1.20935
4.24630,-1.21491
4.24671,-1.21540
4.24989,-1.21662
4.25537,-1.22280
4.25782,-1.22365
4.26805,-1.23486
4.27063,-1.23607
4.27837,-1.24633
4.27919,-1.24669
4.28122,-1.24923
4.28946,-1.25247
4.30069,-1.26585
4.30868,-1.26896
4.31830,-1.28039
4.31929,-1.28090
4.32705,-1.29222
4.33113,-1.29492
4.33238,-1.29727
4.33716,-1.30050
4.34307,-1.30446
4.34902,-1.30840
4.35476,-1.31217
4.36073,-1.31604
4.36653,-1.31977
4.37251,-1.32358
4.37853,-1.32737
4.38445,-1.33107
4.39053,-1.33482
4.39537,-1.33778
4.40121,-1.34133
4.40731,-1.34499
4.41357,-1.34871
4.41949,-1.35219
4.42554,-1.35572
4.43159,-1.35921
4.43627,-1.36188
4.44229,-1.36529
4.44815,-1.36858
4.45456,-1.37214
4.46085,-1.37559
4.46708,-1.37898
4.47308,-1.38220
4.47896,-1.38533
4.48509,-1.38856
4.49153,-1.39191
4.49641,-1.39443
4.50252,-1.39755
4.50747,-1.40006
4.51362,-1.40315
4.51985,-1.40625
4.52602,-1.40929
4.53114,-1.41178
4.53622,-1.41424
4.54258,-1.41728
4.54891,-1.42027
4.55402,-1.42266
4.56026,-1.42554
4.56665,-1.42847
4.57315,-1.43140
4.57957,-1.43427
4.58589,-1.43706
4.59232,-1.43986
4.59877,-1.44264
4.60507,-1.44532
4.61143,-1.44799
4.61792,-1.45068
4.62441,-1.45333
4.62979,-1.45551
4.63628,-1.45810
4.64277,-1.46066
4.64939,-1.46324
4.65569,-1.46565
4.66115,-1.46773
4.66762,-1.47016
4.67405,-1.47254
4.68065,-1.47496
4.68706,-1.47727
4.69372,-1.47964
4.70041,-1.48198
4.70694,-1.48423
4.71351,-1.48647
4.71988,-1.48861
4.72652,-1.49081
4.73303,-1.49293
4.73945,-1.49500
4.74586,-1.49703
4.75273,-1.49918
4.75964,-1.50131
4.76477,-1.50287
4.77159,-1.50490
4.77818,-1.50684
4.78483,-1.50877
4.79154,-1.51068
4.79822,-1.51255
4.80501,-1.51441
4.81177,-1.51624
4.81833,-1.51798
4.82511,-1.51975
4.83199,-1.52151
4.83856,-1.52317
4.84520,-1.52481
4.85180,-1.52640
4.85875,-1.52805
4.86534,-1.52958
4.87203,-1.53111
4.87900,-1.53267
4.88434,-1.53384
4.89137,-1.53535
4.89804,-1.53676
4.90499,-1.53819
4.91193,-1.53959
4.91878,-1.54094
4.92573,-1.54228
4.93282,-1.54361
4.93975,-1.54488
4.94640,-1.54608
4.95339,-1.54730
4.96012,-1.54844
4.96720,-1.54961
4.97419,-1.55073
4.98122,-1.55182
4.98817,-1.55287
4.99499,-1.55387
5.00058,-1.55467
5.00736,-1.55561
5.01395,-1.55650
5.02120,-1.55744
5.02793,-1.55829
5.03478,-1.55911
5.04194,-1.55995
5.04905,-1.56074
5.05618,-1.56150
5.06310,-1.56221
5.07033,-1.56292
5.07712,-1.56356
5.08433,-1.56420
5.08985,-1.56468
5.09697,-1.56526
5.10406,-1.56580
5.11100,-1.56630
5.11829,-1.56679
5.12531,-1.56723
5.13234,-1.56765
5.13959,-1.56804
5.14646,-1.56838
5.15325,-1.56870
5.16035,-1.56900
5.16743,-1.56926
5.17316,-1.56945
5.18005,-1.56965
5.18708,-1.56983
5.19393,-1.56997
5.20094,-1.57009
5.20823,-1.57018
5.21532,-1.57023
5.22221,-1.57025
5.22938,-1.57024
5.23618,-1.57021
5.24315,-1.57014
5.25048,-1.57003
5.25615,-1.56993
5.26325,-1.56976
5.27047,-1.56956
5.27765,-1.56933
5.28316,-1.56913
5.29011,-1.56885
5.29700,-1.56854
5.30374,-1.56821
5.31082,-1.56783
5.31779,-1.56742
5.32459,-1.56700
5.33172,-1.56652
5.33878,-1.56602
5.34596,-1.56547
5.35316,-1.56489
5.36032,-1.56428
5.36720,-1.56366
5.37291,-1.56313
5.37840,-1.56260
5.38559,-1.56186
5.39247,-1.56113
5.39923,-1.56039
5.40603,-1.55961
5.41285,-1.55880
5.41994,-1.55792
5.42692,-1.55702
5.43250,-1.55628
5.43921,-1.55537
5.44614,-1.55439
5.45315,-1.55337
5.45997,-1.55234
5.46690,-1.55127
5.47399,-1.55013
5.48102,-1.54897
5.48771,-1.54784
5.49473,-1.54661
5.50167,-1.54537
5.50846,-1.54413
5.51538,-1.54283
5.52087,-1.54178
5.52788,-1.54041
5.53478,-1.53902
5.54165,-1.53760
5.54714,-1.53645
5.55410,-1.53495
5.56097,-1.53344
5.56763,-1.53195
5.57442,-1.53040
5.58113,-1.52884
5.58814,-1.52718
5.59509,-1.52550
5.60166,-1.52388
5.60839,-1.52219
5.61514,-1.52047
5.62197,-1.51869
5.62889,-1.51686
5.63584,-1.51499
5.64272,-1.51309
5.64965,-1.51116
5.65501,-1.50964
5.66203,-1.50761
5.66870,-1.50566
5.67552,-1.50362
5.68209,-1.50163
5.68747,-1.49998
5.69423,-1.49787
5.70073,-1.49582
5.70722,-1.49374
5.71386,-1.49158
5.72055,-1.48936
5.72713,-1.48716
5.73362,-1.48495
5.74020,-1.48268
5.74678,-1.48038
5.75366,-1.47794
5.76022,-1.47558
5.76679,-1.47319
5.77207,-1.47124
5.77865,-1.46878
5.78388,-1.46681
5.79013,-1.46442
5.79661,-1.46191
5.80315,-1.45935
5.80994,-1.45665
5.81647,-1.45403
5.82300,-1.45137
5.82939,-1.44873
5.83602,-1.44596
5.84255,-1.44320
5.84891,-1.44047
5.85540,-1.43766
5.86199,-1.43476
5.86846,-1.43188
5.87504,-1.42892
5.88135,-1.42604
5.88748,-1.42321
5.89370,-1.42031
5.90017,-1.41725
5.90651,-1.41423
5.91272,-1.41123
5.91923,-1.40805
5.92549,-1.40496
5.93166,-1.40188
5.93787,-1.39874
5.94413,-1.39554
5.95026,-1.39238
5.95660,-1.38908
5.96271,-1.38586
5.96886,-1.38258
5.97506,-1.37925
5.98142,-1.37578
5.98624,-1.37314
5.99228,-1.36980
5.99848,-1.36632
6.00467,-1.36282
6.01068,-1.35938
6.01665,-1.35593
6.02278,-1.35235
6.02887,-1.34875
6.03497,-1.34512
6.04116,-1.34139
6.04719,-1.33773
6.05326,-1.33400
6.05786,-1.33115
6.06247,-1.32828
6.06853,-1.32446
6.07460,-1.32060
6.08028,-1.31695
6.08626,-1.31306
6.09221,-1.30916
6.09805,-1.30530
6.10377,-1.30148
6.10978,-1.29742
6.11581,-1.29332
6.12164,-1.28931
6.12747,-1.28526
6.13312,-1.28130
6.13898,-1.27716
6.14461,-1.27315
6.15013,-1.26918
6.15577,-1.26509
6.16135,-1.26100
6.16690,-1.25690
6.17229,-1.25288
6.17806,-1.24854
6.18375,-1.24422
6.18928,-1.23998
6.19361,-1.23663
6.19923,-1.23224
6.20494,-1.22774
6.21043,-1.22338
6.21586,-1.21902
6.22144,-1.21450
6.22680,-1.21012
6.23221,-1.20566
6.23659,-1.20201
6.24219,-1.19731
6.24768,-1.19266
6.25305,-1.18807
6.25848,-1.18339
6.26368,-1.17887
6.26917,-1.17404
6.27448,-1.16933
6.27986,-1.16451
6.28508,-1.15981
6.29027,-1.15507
6.29550,-1.15026
6.30048,-1.14564
6.30563,-1.14082
6.31075,-1.13598
6.31583,-1.13115
6.32098,-1.12621
6.32616,-1.12119
6.33008,-1.11737
6.33514,-1.11239
6.34002,-1.10756
6.34485,-1.10272
6.34992,-1.09761
6.35390,-1.09357
6.35864,-1.08871
6.36241,-1.08482
6.36731,-1.07972
6.37196,-1.07484
6.37674,-1.06978
6.38133,-1.06488
6.38603,-1.05983
6.39064,-1.05483
6.39520,-1.04983
6.39998,-1.04455
6.40463,-1.03936
6.40930,-1.03410
6.41408,-1.02867
6.41870,-1.02337
6.42341,-1.01791
6.42794,-1.01262
6.43249,-1.00726
6.43692,-1.00200
6.44151,-0.99649
6.44609,-0.99094
6.45043,-0.98564
6.45470,-0.98037
6.45911,-0.97488
6.46343,-0.96946
6.46785,-0.96386
6.47129,-0.95945
6.47550,-0.95402
6.47966,-0.94861
6.48374,-0.94325
6.48791,-0.93772
6.49214,-0.93206
6.49545,-0.92761
6.49960,-0.92198
6.50373,-0.91631
6.50776,-0.91073
6.51169,-0.90523
6.51563,-0.89969
6.51953,-0.89414
6.52271,-0.88958
6.52660,-0.88396
6.53052,-0.87824
6.53375,-0.87349
6.53761,-0.86776
6.54146,-0.86198
6.54542,-0.85598
6.54914,-0.85031
6.55305,-0.84428
6.55673,-0.83854
6.55984,-0.83367
6.56346,-0.82792
6.56712,-0.82208
6.57078,-0.81616
6.57368,-0.81143
6.57732,-0.80547
6.58089,-0.79954
6.58445,-0.79358
6.58793,-0.78770
6.59149,-0.78161
6.59497,-0.77560
6.59857,-0.76931
6.60196,-0.76332
6.60535,-0.75729
6.60880,-0.75107
6.61220,-0.74487
6.61547,-0.73884
6.61868,-0.73287
6.62211,-0.72642
6.62541,-0.72014
6.62865,-0.71390
6.63189,-0.70758
6.63502,-0.70143
6.63819,-0.69511
6.64131,-0.68885
6.64437,-0.68262
6.64746,-0.67628
6.65045,-0.67006
6.65348,-0.66369
6.65642,-0.65742
6.65939,-0.65103
